t,X0,Vx0,Y0,Vy0,X1,Vx1,Y1,Vy1
19.56,-0.8313084365036091,0.21490697685298787,0.30440844105380965,0.16188947570304474,0.8313084365036091,-0.21490697685298787,-0.30440844105380965,-0.16188947570304474
19.68,-0.8181431448686312,0.22395808173301032,0.31402103416136806,0.1584955352289086,0.8181431448686312,-0.22395808173301032,-0.31402103416136806,-0.1584955352289086
19.8,-0.8044307622115716,0.23314467549087822,0.3234235886873799,0.1548860345558432,0.8044307622115716,-0.23314467549087822,-0.3234235886873799,-0.1548860345558432
19.919999999999998,-0.79016291381154,0.242475018690987,0.3326027587206574,0.15104696531129577,0.79016291381154,-0.242475018690987,-0.3326027587206574,-0.15104696531129577
20.04,-0.775330716103939,0.25195782692137925,0.34154431625161336,0.1469628392490403,0.775330716103939,-0.25195782692137925,-0.34154431625161336,-0.1469628392490403
20.16,-0.7599247471348415,0.2616023026373879,0.35023304660829113,0.14261647153123777,0.7599247471348415,-0.2616023026373879,-0.35023304660829113,-0.14261647153123777
20.279999999999998,-0.7439350182655662,0.27141816763865617,0.35865265978901095,0.1379888091679188,0.7439350182655662,-0.27141816763865617,-0.35865265978901095,-0.1379888091679188
20.4,-0.7273509407556931,0.28141569222289436,0.366785650218486,0.13305862468371954,0.7273509407556931,-0.28141569222289436,-0.366785650218486,-0.13305862468371954
20.52,-0.7101612921626969,0.2916057278425385,0.3746131683110539,0.12780224230071094,0.7101612921626969,-0.2916057278425385,-0.3746131683110539,-0.12780224230071094
20.64,-0.6923541812975965,0.3019997321754495,0.3821148605301127,0.12219317652241393,0.6923541812975965,-0.3019997321754495,-0.3821148605301127,-0.12219317652241393
20.759999999999998,-0.6739170106576756,0.31260979590818627,0.3892686969326449,0.11620174176784341,0.6739170106576756,-0.31260979590818627,-0.3892686969326449,-0.11620174176784341
20.88,-0.6548364381750829,0.32344865050605615,0.3960507482270367,0.10979451309427973,0.6548364381750829,-0.32344865050605615,-0.3960507482270367,-0.10979451309427973
21.0,-0.6350983375402159,0.3345296811557789,0.40243496528041145,0.10293380120695647,0.6350983375402159,-0.3345296811557789,-0.40243496528041145,-0.10293380120695647
21.119999999999997,-0.6146877612525986,0.34586689718847224,0.40839288101492427,0.09557689306890177,0.6146877612525986,-0.34586689718847224,-0.40839288101492427,-0.09557689306890177
21.24,-0.5935889032400707,0.3574748955079589,0.41389329679310827,0.0876752471907208,0.5935889032400707,-0.3574748955079589,-0.41389329679310827,-0.0876752471907208
21.36,-0.5717850653503863,0.36936878232450326,0.4189019075745974,0.07917349888525647,0.5717850653503863,-0.36936878232450326,-0.4189019075745974,-0.07917349888525647
21.48,-0.5492586323030629,0.3815640205007835,0.4233808449160773,0.07000819365160854,0.5492586323030629,-0.3815640205007835,-0.4233808449160773,-0.07000819365160854
21.599999999999998,-0.5259910534510405,0.39407622329892655,0.42728816213779686,0.0601063366215562,0.5259910534510405,-0.39407622329892655,-0.42728816213779686,-0.0601063366215562
21.72,-0.5019628476552679,0.4069207907773249,0.4305771917498004,0.049383504132524875,0.5019628476552679,-0.4069207907773249,-0.4305771917498004,-0.049383504132524875
21.84,-0.477153627206257,0.4201124146126829,0.43319580793882334,0.037741621844602086,0.477153627206257,-0.4201124146126829,-0.43319580793882334,-0.037741621844602086
21.96,-0.45154216276562736,0.43366431005103406,0.43508552150725444,0.02506613344378526,0.45154216276562736,-0.43366431005103406,-0.43508552150725444,-0.02506613344378526
